Ref_Date,GEO,INT,Vector,Coordinate,Value
1996/12,New Brunswick,In-migrants,v509046,5.1,1922
1997/03,New Brunswick,In-migrants,v509046,5.1,2274
1997/06,New Brunswick,In-migrants,v509046,5.1,3050
1997/09,New Brunswick,In-migrants,v509046,5.1,4054
1997/12,New Brunswick,In-migrants,v509046,5.1,2057
1998/03,New Brunswick,In-migrants,v509046,5.1,1849
1998/06,New Brunswick,In-migrants,v509046,5.1,2944
1998/09,New Brunswick,In-migrants,v509046,5.1,3236
1998/12,New Brunswick,In-migrants,v509046,5.1,1657
1999/03,New Brunswick,In-migrants,v509046,5.1,2128
1999/06,New Brunswick,In-migrants,v509046,5.1,3449
1999/09,New Brunswick,In-migrants,v509046,5.1,3568
1999/12,New Brunswick,In-migrants,v509046,5.1,1886
2000/03,New Brunswick,In-migrants,v509046,5.1,2476
2000/06,New Brunswick,In-migrants,v509046,5.1,3356
2000/09,New Brunswick,In-migrants,v509046,5.1,3633
2000/12,New Brunswick,In-migrants,v509046,5.1,1839
2001/03,New Brunswick,In-migrants,v509046,5.1,2308
2001/06,New Brunswick,In-migrants,v509046,5.1,2759
2001/09,New Brunswick,In-migrants,v509046,5.1,3640
2001/12,New Brunswick,In-migrants,v509046,5.1,1819
2002/03,New Brunswick,In-migrants,v509046,5.1,2513
2002/06,New Brunswick,In-migrants,v509046,5.1,3738
2002/09,New Brunswick,In-migrants,v509046,5.1,3630
2002/12,New Brunswick,In-migrants,v509046,5.1,1897
2003/03,New Brunswick,In-migrants,v509046,5.1,2228
2003/06,New Brunswick,In-migrants,v509046,5.1,3478
2003/09,New Brunswick,In-migrants,v509046,5.1,3428
2003/12,New Brunswick,In-migrants,v509046,5.1,1592
2004/03,New Brunswick,In-migrants,v509046,5.1,2524
2004/06,New Brunswick,In-migrants,v509046,5.1,3146
2004/09,New Brunswick,In-migrants,v509046,5.1,3303
2004/12,New Brunswick,In-migrants,v509046,5.1,1956
2005/03,New Brunswick,In-migrants,v509046,5.1,2149
2005/06,New Brunswick,In-migrants,v509046,5.1,3196
2005/09,New Brunswick,In-migrants,v509046,5.1,3856
2005/12,New Brunswick,In-migrants,v509046,5.1,1590
2006/03,New Brunswick,In-migrants,v509046,5.1,2277
2006/06,New Brunswick,In-migrants,v509046,5.1,2463
2006/09,New Brunswick,In-migrants,v509046,5.1,3409
2006/12,New Brunswick,In-migrants,v509046,5.1,2062
2007/03,New Brunswick,In-migrants,v509046,5.1,2369
2007/06,New Brunswick,In-migrants,v509046,5.1,3170
2007/09,New Brunswick,In-migrants,v509046,5.1,4023
2007/12,New Brunswick,In-migrants,v509046,5.1,2336
2008/03,New Brunswick,In-migrants,v509046,5.1,2447
2008/06,New Brunswick,In-migrants,v509046,5.1,2871
2008/09,New Brunswick,In-migrants,v509046,5.1,3872
2008/12,New Brunswick,In-migrants,v509046,5.1,1981
2009/03,New Brunswick,In-migrants,v509046,5.1,2561
2009/06,New Brunswick,In-migrants,v509046,5.1,2854
2009/09,New Brunswick,In-migrants,v509046,5.1,3368
2009/12,New Brunswick,In-migrants,v509046,5.1,1933
2010/03,New Brunswick,In-migrants,v509046,5.1,2819
2010/06,New Brunswick,In-migrants,v509046,5.1,2763
2010/09,New Brunswick,In-migrants,v509046,5.1,3110
2010/12,New Brunswick,In-migrants,v509046,5.1,1930
2011/03,New Brunswick,In-migrants,v509046,5.1,2353
2011/06,New Brunswick,In-migrants,v509046,5.1,2774
2011/09,New Brunswick,In-migrants,v509046,5.1,3376
2011/12,New Brunswick,In-migrants,v509046,5.1,2097
2012/03,New Brunswick,In-migrants,v509046,5.1,2396
2012/06,New Brunswick,In-migrants,v509046,5.1,2974
2012/09,New Brunswick,In-migrants,v509046,5.1,2929
2012/12,New Brunswick,In-migrants,v509046,5.1,1377
2013/03,New Brunswick,In-migrants,v509046,5.1,2315
2013/06,New Brunswick,In-migrants,v509046,5.1,3147
2013/09,New Brunswick,In-migrants,v509046,5.1,2741
2013/12,New Brunswick,In-migrants,v509046,5.1,1842
2014/03,New Brunswick,In-migrants,v509046,5.1,2328
2014/06,New Brunswick,In-migrants,v509046,5.1,3240
2014/09,New Brunswick,In-migrants,v509046,5.1,2570
2014/12,New Brunswick,In-migrants,v509046,5.1,1681
2015/03,New Brunswick,In-migrants,v509046,5.1,2801
2015/06,New Brunswick,In-migrants,v509046,5.1,3271
2015/09,New Brunswick,In-migrants,v509046,5.1,3120
2015/12,New Brunswick,In-migrants,v509046,5.1,1749
2016/03,New Brunswick,In-migrants,v509046,5.1,2872
2016/06,New Brunswick,In-migrants,v509046,5.1,3237
2016/09,New Brunswick,In-migrants,v509046,5.1,3720
2016/12,New Brunswick,In-migrants,v509046,5.1,1530
2017/03,New Brunswick,In-migrants,v509046,5.1,3115
2017/06,New Brunswick,In-migrants,v509046,5.1,3741
1961/09,New Brunswick,Out-migrants,v509061,5.2,6408
1961/12,New Brunswick,Out-migrants,v509061,5.2,5949
1962/03,New Brunswick,Out-migrants,v509061,5.2,3713
1962/06,New Brunswick,Out-migrants,v509061,5.2,3499
1962/09,New Brunswick,Out-migrants,v509061,5.2,6633
1962/12,New Brunswick,Out-migrants,v509061,5.2,7231
1963/03,New Brunswick,Out-migrants,v509061,5.2,3730
1963/06,New Brunswick,Out-migrants,v509061,5.2,4666
1963/09,New Brunswick,Out-migrants,v509061,5.2,7574
1963/12,New Brunswick,Out-migrants,v509061,5.2,8006
1964/03,New Brunswick,Out-migrants,v509061,5.2,4153
1964/06,New Brunswick,Out-migrants,v509061,5.2,3825
1964/09,New Brunswick,Out-migrants,v509061,5.2,7417
1964/12,New Brunswick,Out-migrants,v509061,5.2,7193
1965/03,New Brunswick,Out-migrants,v509061,5.2,4651
1965/06,New Brunswick,Out-migrants,v509061,5.2,3968
1965/09,New Brunswick,Out-migrants,v509061,5.2,7960
1965/12,New Brunswick,Out-migrants,v509061,5.2,8243
1966/03,New Brunswick,Out-migrants,v509061,5.2,5148
1966/06,New Brunswick,Out-migrants,v509061,5.2,4809
1966/09,New Brunswick,Out-migrants,v509061,5.2,8782
1966/12,New Brunswick,Out-migrants,v509061,5.2,7953
1967/03,New Brunswick,Out-migrants,v509061,5.2,4174
1967/06,New Brunswick,Out-migrants,v509061,5.2,3795
1967/09,New Brunswick,Out-migrants,v509061,5.2,6846
1967/12,New Brunswick,Out-migrants,v509061,5.2,7292
1968/03,New Brunswick,Out-migrants,v509061,5.2,3722
1968/06,New Brunswick,Out-migrants,v509061,5.2,3752
1968/09,New Brunswick,Out-migrants,v509061,5.2,4830
1968/12,New Brunswick,Out-migrants,v509061,5.2,8746
1969/03,New Brunswick,Out-migrants,v509061,5.2,4254
1969/06,New Brunswick,Out-migrants,v509061,5.2,4066
1969/09,New Brunswick,Out-migrants,v509061,5.2,7380
1969/12,New Brunswick,Out-migrants,v509061,5.2,9466
1970/03,New Brunswick,Out-migrants,v509061,5.2,4791
1970/06,New Brunswick,Out-migrants,v509061,5.2,4055
1970/09,New Brunswick,Out-migrants,v509061,5.2,6864
1970/12,New Brunswick,Out-migrants,v509061,5.2,6849
1971/03,New Brunswick,Out-migrants,v509061,5.2,4013
1971/06,New Brunswick,Out-migrants,v509061,5.2,3054
1971/09,New Brunswick,Out-migrants,v509061,5.2,6538
1971/12,New Brunswick,Out-migrants,v509061,5.2,6233
1972/03,New Brunswick,Out-migrants,v509061,5.2,3246
1972/06,New Brunswick,Out-migrants,v509061,5.2,3789
1972/09,New Brunswick,Out-migrants,v509061,5.2,5796
1972/12,New Brunswick,Out-migrants,v509061,5.2,5114
1973/03,New Brunswick,Out-migrants,v509061,5.2,3895
1973/06,New Brunswick,Out-migrants,v509061,5.2,3782
1973/09,New Brunswick,Out-migrants,v509061,5.2,6078
1973/12,New Brunswick,Out-migrants,v509061,5.2,6102
1974/03,New Brunswick,Out-migrants,v509061,5.2,4113
1974/06,New Brunswick,Out-migrants,v509061,5.2,3249
1974/09,New Brunswick,Out-migrants,v509061,5.2,4582
1974/12,New Brunswick,Out-migrants,v509061,5.2,6755
1975/03,New Brunswick,Out-migrants,v509061,5.2,3862
1975/06,New Brunswick,Out-migrants,v509061,5.2,2836
1975/09,New Brunswick,Out-migrants,v509061,5.2,4376
1975/12,New Brunswick,Out-migrants,v509061,5.2,5515
1976/03,New Brunswick,Out-migrants,v509061,5.2,3442
1976/06,New Brunswick,Out-migrants,v509061,5.2,3658
1976/09,New Brunswick,Out-migrants,v509061,5.2,6838
1976/12,New Brunswick,Out-migrants,v509061,5.2,3311
1977/03,New Brunswick,Out-migrants,v509061,5.2,2662
1977/06,New Brunswick,Out-migrants,v509061,5.2,3236
1977/09,New Brunswick,Out-migrants,v509061,5.2,7031
1977/12,New Brunswick,Out-migrants,v509061,5.2,3433
1978/03,New Brunswick,Out-migrants,v509061,5.2,2717
1978/06,New Brunswick,Out-migrants,v509061,5.2,3302
1978/09,New Brunswick,Out-migrants,v509061,5.2,6889
1978/12,New Brunswick,Out-migrants,v509061,5.2,3351
1979/03,New Brunswick,Out-migrants,v509061,5.2,2653
1979/06,New Brunswick,Out-migrants,v509061,5.2,3207
1979/09,New Brunswick,Out-migrants,v509061,5.2,7093
1979/12,New Brunswick,Out-migrants,v509061,5.2,3495
1980/03,New Brunswick,Out-migrants,v509061,5.2,2764
1980/06,New Brunswick,Out-migrants,v509061,5.2,3264
1980/09,New Brunswick,Out-migrants,v509061,5.2,7830
1980/12,New Brunswick,Out-migrants,v509061,5.2,3895
1981/03,New Brunswick,Out-migrants,v509061,5.2,3053
1981/06,New Brunswick,Out-migrants,v509061,5.2,3567
1981/09,New Brunswick,Out-migrants,v509061,5.2,7276
1981/12,New Brunswick,Out-migrants,v509061,5.2,3719
1982/03,New Brunswick,Out-migrants,v509061,5.2,2782
1982/06,New Brunswick,Out-migrants,v509061,5.2,2922
1982/09,New Brunswick,Out-migrants,v509061,5.2,4791
1982/12,New Brunswick,Out-migrants,v509061,5.2,2338
1983/03,New Brunswick,Out-migrants,v509061,5.2,1898
1983/06,New Brunswick,Out-migrants,v509061,5.2,2435
1983/09,New Brunswick,Out-migrants,v509061,5.2,4448
1983/12,New Brunswick,Out-migrants,v509061,5.2,2171
1984/03,New Brunswick,Out-migrants,v509061,5.2,1751
1984/06,New Brunswick,Out-migrants,v509061,5.2,2288
1984/09,New Brunswick,Out-migrants,v509061,5.2,4702
1984/12,New Brunswick,Out-migrants,v509061,5.2,2416
1985/03,New Brunswick,Out-migrants,v509061,5.2,1913
1985/06,New Brunswick,Out-migrants,v509061,5.2,2618
1985/09,New Brunswick,Out-migrants,v509061,5.2,5460
1985/12,New Brunswick,Out-migrants,v509061,5.2,2806
1986/03,New Brunswick,Out-migrants,v509061,5.2,2197
1986/06,New Brunswick,Out-migrants,v509061,5.2,3136
1986/09,New Brunswick,Out-migrants,v509061,5.2,5753
1986/12,New Brunswick,Out-migrants,v509061,5.2,3026
1987/03,New Brunswick,Out-migrants,v509061,5.2,1802
1987/06,New Brunswick,Out-migrants,v509061,5.2,3298
1987/09,New Brunswick,Out-migrants,v509061,5.2,6928
1987/12,New Brunswick,Out-migrants,v509061,5.2,2896
1988/03,New Brunswick,Out-migrants,v509061,5.2,2353
1988/06,New Brunswick,Out-migrants,v509061,5.2,2880
1988/09,New Brunswick,Out-migrants,v509061,5.2,6510
1988/12,New Brunswick,Out-migrants,v509061,5.2,3141
1989/03,New Brunswick,Out-migrants,v509061,5.2,1855
1989/06,New Brunswick,Out-migrants,v509061,5.2,3243
1989/09,New Brunswick,Out-migrants,v509061,5.2,6628
1989/12,New Brunswick,Out-migrants,v509061,5.2,3190
1990/03,New Brunswick,Out-migrants,v509061,5.2,1894
1990/06,New Brunswick,Out-migrants,v509061,5.2,3434
1990/09,New Brunswick,Out-migrants,v509061,5.2,5614
1990/12,New Brunswick,Out-migrants,v509061,5.2,2312
1991/03,New Brunswick,Out-migrants,v509061,5.2,1786
1991/06,New Brunswick,Out-migrants,v509061,5.2,3109
1991/09,New Brunswick,Out-migrants,v509061,5.2,5812
1991/12,New Brunswick,Out-migrants,v509061,5.2,2194
1992/03,New Brunswick,Out-migrants,v509061,5.2,1759
1992/06,New Brunswick,Out-migrants,v509061,5.2,3203
1992/09,New Brunswick,Out-migrants,v509061,5.2,5948
1992/12,New Brunswick,Out-migrants,v509061,5.2,2211
1993/03,New Brunswick,Out-migrants,v509061,5.2,1784
1993/06,New Brunswick,Out-migrants,v509061,5.2,3130
1993/09,New Brunswick,Out-migrants,v509061,5.2,4616
1993/12,New Brunswick,Out-migrants,v509061,5.2,2001
1994/03,New Brunswick,Out-migrants,v509061,5.2,1902
1994/06,New Brunswick,Out-migrants,v509061,5.2,2877
1994/09,New Brunswick,Out-migrants,v509061,5.2,4311
1994/12,New Brunswick,Out-migrants,v509061,5.2,2148
1995/03,New Brunswick,Out-migrants,v509061,5.2,2247
1995/06,New Brunswick,Out-migrants,v509061,5.2,2960
1995/09,New Brunswick,Out-migrants,v509061,5.2,4846
1995/12,New Brunswick,Out-migrants,v509061,5.2,2085
1996/03,New Brunswick,Out-migrants,v509061,5.2,2175
1996/06,New Brunswick,Out-migrants,v509061,5.2,3033
1996/09,New Brunswick,Out-migrants,v509061,5.2,4439
1996/12,New Brunswick,Out-migrants,v509061,5.2,2330
1997/03,New Brunswick,Out-migrants,v509061,5.2,2344
1997/06,New Brunswick,Out-migrants,v509061,5.2,3380
1997/09,New Brunswick,Out-migrants,v509061,5.2,4976
1997/12,New Brunswick,Out-migrants,v509061,5.2,2547
1998/03,New Brunswick,Out-migrants,v509061,5.2,2780
1998/06,New Brunswick,Out-migrants,v509061,5.2,3793
1998/09,New Brunswick,Out-migrants,v509061,5.2,3813
1998/12,New Brunswick,Out-migrants,v509061,5.2,2235
1999/03,New Brunswick,Out-migrants,v509061,5.2,2261
1999/06,New Brunswick,Out-migrants,v509061,5.2,3405
1999/09,New Brunswick,Out-migrants,v509061,5.2,4179
1999/12,New Brunswick,Out-migrants,v509061,5.2,1824
2000/03,New Brunswick,Out-migrants,v509061,5.2,2830
2000/06,New Brunswick,Out-migrants,v509061,5.2,3636
2000/09,New Brunswick,Out-migrants,v509061,5.2,4506
2000/12,New Brunswick,Out-migrants,v509061,5.2,2080
2001/03,New Brunswick,Out-migrants,v509061,5.2,2522
2001/06,New Brunswick,Out-migrants,v509061,5.2,2961
2001/09,New Brunswick,Out-migrants,v509061,5.2,4668
2001/12,New Brunswick,Out-migrants,v509061,5.2,2290
2002/03,New Brunswick,Out-migrants,v509061,5.2,2662
2002/06,New Brunswick,Out-migrants,v509061,5.2,3308
2002/09,New Brunswick,Out-migrants,v509061,5.2,4265
2002/12,New Brunswick,Out-migrants,v509061,5.2,1980
2003/03,New Brunswick,Out-migrants,v509061,5.2,2322
2003/06,New Brunswick,Out-migrants,v509061,5.2,3509
2003/09,New Brunswick,Out-migrants,v509061,5.2,4021
2003/12,New Brunswick,Out-migrants,v509061,5.2,1873
2004/03,New Brunswick,Out-migrants,v509061,5.2,2350
2004/06,New Brunswick,Out-migrants,v509061,5.2,3206
2004/09,New Brunswick,Out-migrants,v509061,5.2,4042
2004/12,New Brunswick,Out-migrants,v509061,5.2,2211
2005/03,New Brunswick,Out-migrants,v509061,5.2,2462
2005/06,New Brunswick,Out-migrants,v509061,5.2,3963
2005/09,New Brunswick,Out-migrants,v509061,5.2,4796
2005/12,New Brunswick,Out-migrants,v509061,5.2,2267
2006/03,New Brunswick,Out-migrants,v509061,5.2,3062
2006/06,New Brunswick,Out-migrants,v509061,5.2,3548
2006/09,New Brunswick,Out-migrants,v509061,5.2,5243
2006/12,New Brunswick,Out-migrants,v509061,5.2,2435
2007/03,New Brunswick,Out-migrants,v509061,5.2,2674
2007/06,New Brunswick,Out-migrants,v509061,5.2,3290
2007/09,New Brunswick,Out-migrants,v509061,5.2,4293
2007/12,New Brunswick,Out-migrants,v509061,5.2,2421
2008/03,New Brunswick,Out-migrants,v509061,5.2,2697
2008/06,New Brunswick,Out-migrants,v509061,5.2,3174
2008/09,New Brunswick,Out-migrants,v509061,5.2,4406
2008/12,New Brunswick,Out-migrants,v509061,5.2,1761
2009/03,New Brunswick,Out-migrants,v509061,5.2,2514
2009/06,New Brunswick,Out-migrants,v509061,5.2,2824
2009/09,New Brunswick,Out-migrants,v509061,5.2,3356
2009/12,New Brunswick,Out-migrants,v509061,5.2,1820
2010/03,New Brunswick,Out-migrants,v509061,5.2,2576
2010/06,New Brunswick,Out-migrants,v509061,5.2,2560
2010/09,New Brunswick,Out-migrants,v509061,5.2,3210
2010/12,New Brunswick,Out-migrants,v509061,5.2,1781
2011/03,New Brunswick,Out-migrants,v509061,5.2,2527
2011/06,New Brunswick,Out-migrants,v509061,5.2,2807
2011/09,New Brunswick,Out-migrants,v509061,5.2,4093
2011/12,New Brunswick,Out-migrants,v509061,5.2,2190
2012/03,New Brunswick,Out-migrants,v509061,5.2,3188
2012/06,New Brunswick,Out-migrants,v509061,5.2,3178
2012/09,New Brunswick,Out-migrants,v509061,5.2,4033
2012/12,New Brunswick,Out-migrants,v509061,5.2,2346
2013/03,New Brunswick,Out-migrants,v509061,5.2,2918
2013/06,New Brunswick,Out-migrants,v509061,5.2,3761
2013/09,New Brunswick,Out-migrants,v509061,5.2,4070
2013/12,New Brunswick,Out-migrants,v509061,5.2,2136
2014/03,New Brunswick,Out-migrants,v509061,5.2,2962
2014/06,New Brunswick,Out-migrants,v509061,5.2,4500
2014/09,New Brunswick,Out-migrants,v509061,5.2,3658
2014/12,New Brunswick,Out-migrants,v509061,5.2,1939
2015/03,New Brunswick,Out-migrants,v509061,5.2,3341
2015/06,New Brunswick,Out-migrants,v509061,5.2,4175
2015/09,New Brunswick,Out-migrants,v509061,5.2,3723
2015/12,New Brunswick,Out-migrants,v509061,5.2,1677
2016/03,New Brunswick,Out-migrants,v509061,5.2,2823
2016/06,New Brunswick,Out-migrants,v509061,5.2,3868
2016/09,New Brunswick,Out-migrants,v509061,5.2,4040
2016/12,New Brunswick,Out-migrants,v509061,5.2,1937
2017/03,New Brunswick,Out-migrants,v509061,5.2,3253
2017/06,New Brunswick,Out-migrants,v509061,5.2,3725
1961/09,Quebec,In-migrants,v509047,6.1,13955
1961/12,Quebec,In-migrants,v509047,6.1,11973
1962/03,Quebec,In-migrants,v509047,6.1,9586
1962/06,Quebec,In-migrants,v509047,6.1,8506
1962/09,Quebec,In-migrants,v509047,6.1,14393
1962/12,Quebec,In-migrants,v509047,6.1,14022
1963/03,Quebec,In-migrants,v509047,6.1,7863
1963/06,Quebec,In-migrants,v509047,6.1,8006
1963/09,Quebec,In-migrants,v509047,6.1,13530
1963/12,Quebec,In-migrants,v509047,6.1,12250
1964/03,Quebec,In-migrants,v509047,6.1,7683
1964/06,Quebec,In-migrants,v509047,6.1,7140
1964/09,Quebec,In-migrants,v509047,6.1,13791
1964/12,Quebec,In-migrants,v509047,6.1,12620
1965/03,Quebec,In-migrants,v509047,6.1,8753
1965/06,Quebec,In-migrants,v509047,6.1,7898
1965/09,Quebec,In-migrants,v509047,6.1,14278
1965/12,Quebec,In-migrants,v509047,6.1,14132
1966/03,Quebec,In-migrants,v509047,6.1,8663
1966/06,Quebec,In-migrants,v509047,6.1,8014
1966/09,Quebec,In-migrants,v509047,6.1,14505
1966/12,Quebec,In-migrants,v509047,6.1,14199
1967/03,Quebec,In-migrants,v509047,6.1,7950
1967/06,Quebec,In-migrants,v509047,6.1,7757
1967/09,Quebec,In-migrants,v509047,6.1,12717
1967/12,Quebec,In-migrants,v509047,6.1,12797
1968/03,Quebec,In-migrants,v509047,6.1,7465
1968/06,Quebec,In-migrants,v509047,6.1,6521
1968/09,Quebec,In-migrants,v509047,6.1,9756
1968/12,Quebec,In-migrants,v509047,6.1,13546
1969/03,Quebec,In-migrants,v509047,6.1,8575
1969/06,Quebec,In-migrants,v509047,6.1,7075
1969/09,Quebec,In-migrants,v509047,6.1,11226
1969/12,Quebec,In-migrants,v509047,6.1,11406
1970/03,Quebec,In-migrants,v509047,6.1,7021
1970/06,Quebec,In-migrants,v509047,6.1,6801
1970/09,Quebec,In-migrants,v509047,6.1,5564
1970/12,Quebec,In-migrants,v509047,6.1,13269
1971/03,Quebec,In-migrants,v509047,6.1,8074
1971/06,Quebec,In-migrants,v509047,6.1,7638
1971/09,Quebec,In-migrants,v509047,6.1,10629
1971/12,Quebec,In-migrants,v509047,6.1,12397
1972/03,Quebec,In-migrants,v509047,6.1,8996
1972/06,Quebec,In-migrants,v509047,6.1,5989
1972/09,Quebec,In-migrants,v509047,6.1,9660
1972/12,Quebec,In-migrants,v509047,6.1,11505
1973/03,Quebec,In-migrants,v509047,6.1,7726
1973/06,Quebec,In-migrants,v509047,6.1,7251
1973/09,Quebec,In-migrants,v509047,6.1,11481
1973/12,Quebec,In-migrants,v509047,6.1,13174
1974/03,Quebec,In-migrants,v509047,6.1,8658
1974/06,Quebec,In-migrants,v509047,6.1,7862
1974/09,Quebec,In-migrants,v509047,6.1,11413
1974/12,Quebec,In-migrants,v509047,6.1,11377
1975/03,Quebec,In-migrants,v509047,6.1,8255
1975/06,Quebec,In-migrants,v509047,6.1,6180
1975/09,Quebec,In-migrants,v509047,6.1,9314
1975/12,Quebec,In-migrants,v509047,6.1,10708
1976/03,Quebec,In-migrants,v509047,6.1,6449
1976/06,Quebec,In-migrants,v509047,6.1,6091
1976/09,Quebec,In-migrants,v509047,6.1,11677
1976/12,Quebec,In-migrants,v509047,6.1,5286
1977/03,Quebec,In-migrants,v509047,6.1,5184
1977/06,Quebec,In-migrants,v509047,6.1,6720
1977/09,Quebec,In-migrants,v509047,6.1,9675
1977/12,Quebec,In-migrants,v509047,6.1,4376
1978/03,Quebec,In-migrants,v509047,6.1,4298
1978/06,Quebec,In-migrants,v509047,6.1,5596
1978/09,Quebec,In-migrants,v509047,6.1,10331
1978/12,Quebec,In-migrants,v509047,6.1,4655
1979/03,Quebec,In-migrants,v509047,6.1,4565
1979/06,Quebec,In-migrants,v509047,6.1,5973
1979/09,Quebec,In-migrants,v509047,6.1,8884
1979/12,Quebec,In-migrants,v509047,6.1,4012
1980/03,Quebec,In-migrants,v509047,6.1,3965
1980/06,Quebec,In-migrants,v509047,6.1,5157
1980/09,Quebec,In-migrants,v509047,6.1,9226
1980/12,Quebec,In-migrants,v509047,6.1,4169
1981/03,Quebec,In-migrants,v509047,6.1,4120
1981/06,Quebec,In-migrants,v509047,6.1,5390
1981/09,Quebec,In-migrants,v509047,6.1,9476
1981/12,Quebec,In-migrants,v509047,6.1,3778
1982/03,Quebec,In-migrants,v509047,6.1,3438
1982/06,Quebec,In-migrants,v509047,6.1,4657
1982/09,Quebec,In-migrants,v509047,6.1,8023
1982/12,Quebec,In-migrants,v509047,6.1,3887
1983/03,Quebec,In-migrants,v509047,6.1,4085
1983/06,Quebec,In-migrants,v509047,6.1,4886
1983/09,Quebec,In-migrants,v509047,6.1,8436
1983/12,Quebec,In-migrants,v509047,6.1,4080
1984/03,Quebec,In-migrants,v509047,6.1,4305
1984/06,Quebec,In-migrants,v509047,6.1,6210
1984/09,Quebec,In-migrants,v509047,6.1,10275
1984/12,Quebec,In-migrants,v509047,6.1,4236
1985/03,Quebec,In-migrants,v509047,6.1,4259
1985/06,Quebec,In-migrants,v509047,6.1,6213
1985/09,Quebec,In-migrants,v509047,6.1,10482
1985/12,Quebec,In-migrants,v509047,6.1,4347
1986/03,Quebec,In-migrants,v509047,6.1,4343
1986/06,Quebec,In-migrants,v509047,6.1,6443
1986/09,Quebec,In-migrants,v509047,6.1,11531
1986/12,Quebec,In-migrants,v509047,6.1,4115
1987/03,Quebec,In-migrants,v509047,6.1,4023
1987/06,Quebec,In-migrants,v509047,6.1,5839
1987/09,Quebec,In-migrants,v509047,6.1,11440
1987/12,Quebec,In-migrants,v509047,6.1,4648
1988/03,Quebec,In-migrants,v509047,6.1,4121
1988/06,Quebec,In-migrants,v509047,6.1,6166
1988/09,Quebec,In-migrants,v509047,6.1,12664
1988/12,Quebec,In-migrants,v509047,6.1,4846
1989/03,Quebec,In-migrants,v509047,6.1,4100
1989/06,Quebec,In-migrants,v509047,6.1,6183
1989/09,Quebec,In-migrants,v509047,6.1,13448
1989/12,Quebec,In-migrants,v509047,6.1,5118
1990/03,Quebec,In-migrants,v509047,6.1,4342
1990/06,Quebec,In-migrants,v509047,6.1,7127
1990/09,Quebec,In-migrants,v509047,6.1,11063
1990/12,Quebec,In-migrants,v509047,6.1,4350
1991/03,Quebec,In-migrants,v509047,6.1,3495
1991/06,Quebec,In-migrants,v509047,6.1,6312
1991/09,Quebec,In-migrants,v509047,6.1,10787
1991/12,Quebec,In-migrants,v509047,6.1,3834
1992/03,Quebec,In-migrants,v509047,6.1,3834
1992/06,Quebec,In-migrants,v509047,6.1,6661
1992/09,Quebec,In-migrants,v509047,6.1,11045
1992/12,Quebec,In-migrants,v509047,6.1,3940
1993/03,Quebec,In-migrants,v509047,6.1,3948
1993/06,Quebec,In-migrants,v509047,6.1,6617
1993/09,Quebec,In-migrants,v509047,6.1,9914
1993/12,Quebec,In-migrants,v509047,6.1,4066
1994/03,Quebec,In-migrants,v509047,6.1,3682
1994/06,Quebec,In-migrants,v509047,6.1,6115
1994/09,Quebec,In-migrants,v509047,6.1,8720
1994/12,Quebec,In-migrants,v509047,6.1,4201
