"country1","country2","year","exports"
"Japan","Sweden",1940,NA
"Japan","Norway",1940,NA
"Japan","Denmark",1940,NA
"Japan","Liberia",1940,NA
"Japan","South Africa",1940,NA
"Japan","Iran",1940,NA
"Japan","Turkey",1940,NA
"Japan","Iraq",1940,NA
"Japan","Egypt",1940,NA
"Japan","Saudi Arabia",1940,NA
"Japan","Yemen Arab Republic",1940,NA
"Japan","Afghanistan",1940,NA
"Japan","China",1940,445.07
"Japan","Mongolia",1940,NA
"Japan","Nepal",1940,NA
"Japan","Thailand",1940,NA
"Japan","Australia",1940,NA
"Japan","New Zealand",1940,NA
"Nepal","United States of America",1940,NA
"Nepal","Canada",1940,NA
"Nepal","Cuba",1940,NA
"Nepal","Haiti",1940,NA
"Nepal","Dominican Republic",1940,NA
"Nepal","Mexico",1940,NA
"Nepal","Guatemala",1940,NA
"Nepal","Honduras",1940,NA
"Nepal","El Salvador",1940,NA
"Nepal","Nicaragua",1940,NA
"Nepal","Costa Rica",1940,NA
"Nepal","Panama",1940,NA
"Nepal","Colombia",1940,NA
"Nepal","Venezuela",1940,NA
"Nepal","Ecuador",1940,NA
"Nepal","Peru",1940,NA
"Nepal","Brazil",1940,NA
"Nepal","Bolivia",1940,NA
"Nepal","Paraguay",1940,NA
"Nepal","Chile",1940,NA
"Nepal","Argentina",1940,NA
"Nepal","Uruguay",1940,NA
"Nepal","United Kingdom",1940,NA
"Nepal","Ireland",1940,NA
"Nepal","Netherlands",1940,NA
"Nepal","Belgium",1940,NA
"Nepal","Luxembourg",1940,NA
"Nepal","France",1940,NA
"Nepal","Switzerland",1940,NA
"Nepal","Spain",1940,NA
"Nepal","Portugal",1940,NA
"Nepal","Germany",1940,NA
"Nepal","Hungary",1940,NA
"Nepal","Italy",1940,NA
"Nepal","Yugoslavia",1940,NA
"Nepal","Greece",1940,NA
"Nepal","Bulgaria",1940,NA
"Nepal","Romania",1940,NA
"Nepal","Russia",1940,NA
"Nepal","Estonia",1940,NA
"Nepal","Latvia",1940,NA
"Nepal","Lithuania",1940,NA
"Nepal","Finland",1940,NA
"Nepal","Sweden",1940,NA
"Nepal","Norway",1940,NA
"Nepal","Denmark",1940,NA
"Nepal","Liberia",1940,NA
"Nepal","South Africa",1940,NA
"Nepal","Iran",1940,NA
"Nepal","Turkey",1940,NA
"Nepal","Iraq",1940,NA
"Nepal","Egypt",1940,NA
"Nepal","Saudi Arabia",1940,NA
"Nepal","Yemen Arab Republic",1940,NA
"Nepal","Afghanistan",1940,NA
"Nepal","China",1940,NA
"Nepal","Mongolia",1940,NA
"Nepal","Japan",1940,NA
"Nepal","Thailand",1940,NA
"Nepal","Australia",1940,NA
"Nepal","New Zealand",1940,NA
"Thailand","United States of America",1940,NA
"Thailand","Canada",1940,NA
"Thailand","Cuba",1940,NA
"Thailand","Haiti",1940,NA
"Thailand","Dominican Republic",1940,NA
"Thailand","Mexico",1940,NA
"Thailand","Guatemala",1940,NA
"Thailand","Honduras",1940,NA
"Thailand","El Salvador",1940,NA
"Thailand","Nicaragua",1940,NA
"Thailand","Costa Rica",1940,NA
"Thailand","Panama",1940,NA
"Thailand","Colombia",1940,NA
"Thailand","Venezuela",1940,NA
"Thailand","Ecuador",1940,NA
"Thailand","Peru",1940,NA
"Thailand","Brazil",1940,NA
"Thailand","Bolivia",1940,NA
"Thailand","Paraguay",1940,NA
"Thailand","Chile",1940,NA
"Thailand","Argentina",1940,NA
"Thailand","Uruguay",1940,NA
"Thailand","United Kingdom",1940,NA
"Thailand","Ireland",1940,NA
"Thailand","Netherlands",1940,NA
"Thailand","Belgium",1940,NA
"Thailand","Luxembourg",1940,NA
"Thailand","France",1940,NA
"Thailand","Switzerland",1940,NA
"Thailand","Spain",1940,NA
"Thailand","Portugal",1940,NA
"Thailand","Germany",1940,NA
"Thailand","Hungary",1940,NA
"Thailand","Italy",1940,NA
"Thailand","Yugoslavia",1940,NA
"Thailand","Greece",1940,NA
"Thailand","Bulgaria",1940,NA
"Thailand","Romania",1940,NA
"Thailand","Russia",1940,NA
"Thailand","Estonia",1940,NA
"Thailand","Latvia",1940,NA
"Thailand","Lithuania",1940,NA
"Thailand","Finland",1940,NA
"Thailand","Sweden",1940,NA
"Thailand","Norway",1940,NA
"Thailand","Denmark",1940,NA
"Thailand","Liberia",1940,NA
"Thailand","South Africa",1940,NA
"Thailand","Iran",1940,NA
"Thailand","Turkey",1940,NA
"Thailand","Iraq",1940,NA
"Thailand","Egypt",1940,NA
"Thailand","Saudi Arabia",1940,NA
"Thailand","Yemen Arab Republic",1940,NA
"Thailand","Afghanistan",1940,NA
"Thailand","China",1940,NA
"Thailand","Mongolia",1940,NA
"Thailand","Japan",1940,NA
"Thailand","Nepal",1940,NA
"Thailand","Australia",1940,NA
"Thailand","New Zealand",1940,NA
"Australia","United States of America",1940,NA
"Australia","Canada",1940,NA
"Australia","Cuba",1940,NA
"Australia","Haiti",1940,NA
"Australia","Dominican Republic",1940,NA
"Australia","Mexico",1940,NA
"Australia","Guatemala",1940,NA
"Australia","Honduras",1940,NA
"Australia","El Salvador",1940,NA
"Australia","Nicaragua",1940,NA
"Australia","Costa Rica",1940,NA
"Australia","Panama",1940,NA
"Australia","Colombia",1940,NA
"Australia","Venezuela",1940,NA
"Australia","Ecuador",1940,NA
"Australia","Peru",1940,NA
"Australia","Brazil",1940,NA
"Australia","Bolivia",1940,NA
"Australia","Paraguay",1940,NA
"Australia","Chile",1940,NA
"Australia","Argentina",1940,NA
"Australia","Uruguay",1940,NA
"Australia","United Kingdom",1940,NA
"Australia","Ireland",1940,NA
"Australia","Netherlands",1940,NA
"Australia","Belgium",1940,NA
"Australia","Luxembourg",1940,NA
"Australia","France",1940,NA
"Australia","Switzerland",1940,NA
"Australia","Spain",1940,NA
"Australia","Portugal",1940,NA
"Australia","Germany",1940,NA
"Australia","Hungary",1940,NA
"Australia","Italy",1940,NA
"Australia","Yugoslavia",1940,NA
"Australia","Greece",1940,NA
"Australia","Bulgaria",1940,NA
"Australia","Romania",1940,NA
"Australia","Russia",1940,NA
"Australia","Estonia",1940,NA
"Australia","Latvia",1940,NA
"Australia","Lithuania",1940,NA
"Australia","Finland",1940,NA
"Australia","Sweden",1940,NA
"Australia","Norway",1940,NA
"Australia","Denmark",1940,NA
"Australia","Liberia",1940,NA
"Australia","South Africa",1940,NA
"Australia","Iran",1940,NA
"Australia","Turkey",1940,NA
"Australia","Iraq",1940,NA
"Australia","Egypt",1940,NA
"Australia","Saudi Arabia",1940,NA
"Australia","Yemen Arab Republic",1940,NA
"Australia","Afghanistan",1940,NA
"Australia","China",1940,NA
"Australia","Mongolia",1940,NA
"Australia","Japan",1940,NA
"Australia","Nepal",1940,NA
"Australia","Thailand",1940,NA
"Australia","New Zealand",1940,NA
"New Zealand","United States of America",1940,NA
"New Zealand","Canada",1940,NA
"New Zealand","Cuba",1940,NA
"New Zealand","Haiti",1940,NA
"New Zealand","Dominican Republic",1940,NA
"New Zealand","Mexico",1940,NA
"New Zealand","Guatemala",1940,NA
"New Zealand","Honduras",1940,NA
"New Zealand","El Salvador",1940,NA
"New Zealand","Nicaragua",1940,NA
"New Zealand","Costa Rica",1940,NA
"New Zealand","Panama",1940,NA
"New Zealand","Colombia",1940,NA
"New Zealand","Venezuela",1940,NA
"New Zealand","Ecuador",1940,NA
"New Zealand","Peru",1940,NA
"New Zealand","Brazil",1940,NA
"New Zealand","Bolivia",1940,NA
"New Zealand","Paraguay",1940,NA
"New Zealand","Chile",1940,NA
"New Zealand","Argentina",1940,NA
"New Zealand","Uruguay",1940,NA
"New Zealand","United Kingdom",1940,NA
"New Zealand","Ireland",1940,NA
"New Zealand","Netherlands",1940,NA
"New Zealand","Belgium",1940,NA
"New Zealand","Luxembourg",1940,NA
"New Zealand","France",1940,NA
"New Zealand","Switzerland",1940,NA
"New Zealand","Spain",1940,NA
"New Zealand","Portugal",1940,NA
"New Zealand","Germany",1940,NA
"New Zealand","Hungary",1940,NA
"New Zealand","Italy",1940,NA
"New Zealand","Yugoslavia",1940,NA
"New Zealand","Greece",1940,NA
"New Zealand","Bulgaria",1940,NA
"New Zealand","Romania",1940,NA
"New Zealand","Russia",1940,NA
"New Zealand","Estonia",1940,NA
"New Zealand","Latvia",1940,NA
"New Zealand","Lithuania",1940,NA
"New Zealand","Finland",1940,NA
"New Zealand","Sweden",1940,NA
"New Zealand","Norway",1940,NA
"New Zealand","Denmark",1940,NA
"New Zealand","Liberia",1940,NA
"New Zealand","South Africa",1940,NA
"New Zealand","Iran",1940,NA
"New Zealand","Turkey",1940,NA
"New Zealand","Iraq",1940,NA
"New Zealand","Egypt",1940,NA
"New Zealand","Saudi Arabia",1940,NA
"New Zealand","Yemen Arab Republic",1940,NA
"New Zealand","Afghanistan",1940,NA
"New Zealand","China",1940,NA
"New Zealand","Mongolia",1940,NA
"New Zealand","Japan",1940,NA
"New Zealand","Nepal",1940,NA
"New Zealand","Thailand",1940,NA
"New Zealand","Australia",1940,NA
"United States of America","Canada",1955,3858.5
"United States of America","Cuba",1955,465.63
"United States of America","Haiti",1955,25.6
"United States of America","Dominican Republic",1955,70.84
"United States of America","Mexico",1955,701
"United States of America","Guatemala",1955,69.8
"United States of America","Honduras",1955,39.49
"United States of America","El Salvador",1955,52.4
"United States of America","Nicaragua",1955,45.4
"United States of America","Costa Rica",1955,52.1
"United States of America","Panama",1955,49.94
"United States of America","Colombia",1955,420.6
"United States of America","Venezuela",1955,639.1
"United States of America","Ecuador",1955,51.7
"United States of America","Peru",1955,150.2
"United States of America","Brazil",1955,339.68
"United States of America","Bolivia",1955,31.2
"United States of America","Paraguay",1955,5
"United States of America","Chile",1955,161.8
"United States of America","Argentina",1955,154.3
"United States of America","Uruguay",1955,43.6
"United States of America","United Kingdom",1955,1177.2
"United States of America","Ireland",1955,49.9
"United States of America","Netherlands",1955,435.1
"United States of America","Belgium",1955,300.6692
"United States of America","Luxembourg",1955,13.13076
"United States of America","France",1955,458.5
"United States of America","Switzerland",1955,194
"United States of America","Spain",1955,114.6
"United States of America","Portugal",1955,38.3
"United States of America","German Federal Republic",1955,764
"United States of America","German Democratic Republic",1955,5.9
"United States of America","Poland",1955,3
"United States of America","Austria",1955,93.5
"United States of America","Hungary",1955,0.2
"United States of America","Czechoslovakia",1955,0.66
"United States of America","Italy",1955,405.5
"United States of America","Albania",1955,0
"United States of America","Yugoslavia",1955,144.2
"United States of America","Greece",1955,69.9
"United States of America","Bulgaria",1955,0
"United States of America","Romania",1955,0
"United States of America","Russia",1955,0.7
"United States of America","Finland",1955,44.6
"United States of America","Sweden",1955,195.2
"United States of America","Norway",1955,93.4
"United States of America","Denmark",1955,91.9
"United States of America","Iceland",1955,17.7
"United States of America","Liberia",1955,1
"United States of America","Ethiopia",1955,8.9
"United States of America","South Africa",1955,268
"United States of America","Libya",1955,0.7
"United States of America","Iran",1955,54.5
"United States of America","Turkey",1955,111.3
"United States of America","Iraq",1955,41.1
"United States of America","Egypt",1955,62.8
"United States of America","Syria",1955,21.6
"United States of America","Lebanon",1955,32.2
"United States of America","Jordan",1955,7.9
"United States of America","Israel",1955,92.8
"United States of America","Saudi Arabia",1955,72
"United States of America","Yemen Arab Republic",1955,1
"United States of America","Afghanistan",1955,0
"United States of America","China",1955,0
"United States of America","Mongolia",1955,0
"United States of America","Taiwan",1955,95.543
"United States of America","North Korea",1955,0
"United States of America","South Korea",1955,243.7
"United States of America","Japan",1955,774
"United States of America","India",1955,188.6
"United States of America","Pakistan",1955,31.9
"United States of America","Myanmar",1955,5.2
"United States of America","Sri Lanka",1955,9.7
"United States of America","Nepal",1955,0
"United States of America","Thailand",1955,73
"United States of America","Cambodia",1955,2.5
"United States of America","Laos",1955,1.1
"United States of America","Vietnam",1955,NA
"United States of America","Republic of Vietnam",1955,31.7
"United States of America","Philippines",1955,391.82
"United States of America","Indonesia",1955,95.6
"United States of America","Australia",1955,253.55
"United States of America","New Zealand",1955,65.67
"Canada","United States of America",1955,2887
"Canada","Cuba",1955,17.82
"Canada","Haiti",1955,2.3
"Canada","Dominican Republic",1955,4.29
"Canada","Mexico",1955,29.1
"Canada","Guatemala",1955,3
"Canada","Honduras",1955,0.44
"Canada","El Salvador",1955,1.7
"Canada","Nicaragua",1955,1.3
"Canada","Costa Rica",1955,3
"Canada","Panama",1955,1.65
"Canada","Colombia",1955,17.1
"Canada","Venezuela",1955,38.8
"Canada","Ecuador",1955,4.73
"Canada","Peru",1955,6.7
"Canada","Brazil",1955,13.64
"Canada","Bolivia",1955,3.5
"Canada","Paraguay",1955,0.1
"Canada","Chile",1955,3.6
"Canada","Argentina",1955,7.6
"Canada","Uruguay",1955,3
"Canada","United Kingdom",1955,962.5
"Canada","Ireland",1955,18.9
"Canada","Netherlands",1955,39.1
"Canada","Belgium",1955,47.62033
"Canada","Luxembourg",1955,2.079665
"Canada","France",1955,59.9
"Canada","Switzerland",1955,36.2
"Canada","Spain",1955,3
"Canada","Portugal",1955,2.4
"Canada","German Federal Republic",1955,117
"Canada","German Democratic Republic",1955,2.3
"Canada","Poland",1955,4
"Canada","Austria",1955,9.3
"Canada","Hungary",1955,0.1
"Canada","Czechoslovakia",1955,2.09
"Canada","Italy",1955,29
"Canada","Albania",1955,0
"Canada","Yugoslavia",1955,0.1
"Canada","Greece",1955,4.1
"Canada","Bulgaria",1955,0
"Canada","Romania",1955,0.4
"Canada","Russia",1955,2.9
"Canada","Finland",1955,2.6
"Canada","Sweden",1955,8.5
"Canada","Norway",1955,44
"Canada","Denmark",1955,2.1
"Canada","Iceland",1955,0.2
"Canada","Liberia",1955,0
"Canada","Ethiopia",1955,0.1
"Canada","South Africa",1955,57.2
"Canada","Libya",1955,0
"Canada","Iran",1955,0.2
"Canada","Turkey",1955,0.2
"Canada","Iraq",1955,0.9
"Canada","Egypt",1955,0.6
"Canada","Syria",1955,1.3
"Canada","Lebanon",1955,1.1
"Canada","Jordan",1955,0
"Canada","Israel",1955,4.4
"Canada","Saudi Arabia",1955,1.3
"Canada","Yemen Arab Republic",1955,0
"Canada","Afghanistan",1955,0
"Canada","China",1955,1
"Canada","Mongolia",1955,NA
"Canada","Taiwan",1955,2.874
"Canada","North Korea",1955,0
"Canada","South Korea",1955,1.8
"Canada","Japan",1955,108.8
"Canada","India",1955,13.9
"Canada","Pakistan",1955,2.3
"Canada","Myanmar",1955,0.3
"Canada","Sri Lanka",1955,3.3
"Canada","Nepal",1955,0
"Canada","Thailand",1955,2.4
"Canada","Cambodia",1955,0
"Canada","Laos",1955,0
"Canada","Vietnam",1955,NA
"Canada","Republic of Vietnam",1955,0.1
"Canada","Philippines",1955,19.8
"Canada","Indonesia",1955,0.8
"Canada","Australia",1955,63.03
"Canada","New Zealand",1955,25.74
"Cuba","United States of America",1955,457
"Cuba","Canada",1955,11.2
"Cuba","Haiti",1955,0.1
"Cuba","Dominican Republic",1955,0.22
"Cuba","Mexico",1955,1.4
"Cuba","Guatemala",1955,0.1
"Cuba","Honduras",1955,0.44
"Cuba","El Salvador",1955,0.1
"Cuba","Nicaragua",1955,0.1
"Cuba","Costa Rica",1955,0.1
"Cuba","Panama",1955,0.33
"Cuba","Colombia",1955,0.9
"Cuba","Venezuela",1955,1.5
"Cuba","Ecuador",1955,0.1
"Cuba","Peru",1955,0.3
"Cuba","Brazil",1955,0.22
"Cuba","Bolivia",1955,0
"Cuba","Paraguay",1955,NA
"Cuba","Chile",1955,7.7
"Cuba","Argentina",1955,0.2
"Cuba","Uruguay",1955,0.8
"Cuba","United Kingdom",1955,19.7
"Cuba","Ireland",1955,3.3
"Cuba","Netherlands",1955,12.5
"Cuba","Belgium",1955,0.5748934
"Cuba","Luxembourg",1955,0.0251066
"Cuba","France",1955,6.3
"Cuba","Switzerland",1955,3.2
"Cuba","Spain",1955,12.7
"Cuba","Portugal",1955,0.1
"Cuba","German Federal Republic",1955,22
"Cuba","German Democratic Republic",1955,0
"Cuba","Poland",1955,0
"Cuba","Austria",1955,1.2
"Cuba","Hungary",1955,0
"Cuba","Czechoslovakia",1955,0.6
"Cuba","Italy",1955,1
"Cuba","Albania",1955,0
"Cuba","Yugoslavia",1955,0.8
"Cuba","Greece",1955,5
"Cuba","Bulgaria",1955,0
"Cuba","Romania",1955,0
"Cuba","Russia",1955,39.4
"Cuba","Finland",1955,4
"Cuba","Sweden",1955,6.2
"Cuba","Norway",1955,0.5
"Cuba","Denmark",1955,0.2
"Cuba","Iceland",1955,0.1
"Cuba","Liberia",1955,0
"Cuba","Ethiopia",1955,0
"Cuba","South Africa",1955,0.1
"Cuba","Libya",1955,0
"Cuba","Iran",1955,2.5
"Cuba","Turkey",1955,0
"Cuba","Iraq",1955,0.2
"Cuba","Egypt",1955,0
"Cuba","Syria",1955,3.7
"Cuba","Lebanon",1955,2
"Cuba","Jordan",1955,0
"Cuba","Israel",1955,3.7
"Cuba","Saudi Arabia",1955,0
"Cuba","Yemen Arab Republic",1955,0
"Cuba","Afghanistan",1955,NA
"Cuba","China",1955,0.4
"Cuba","Mongolia",1955,NA
"Cuba","Taiwan",1955,NA
"Cuba","North Korea",1955,0
"Cuba","South Korea",1955,1.1
"Cuba","Japan",1955,27.5
"Cuba","India",1955,2.8
"Cuba","Pakistan",1955,0.9
"Cuba","Myanmar",1955,NA
"Cuba","Sri Lanka",1955,8.3
"Cuba","Nepal",1955,NA
"Cuba","Thailand",1955,0
"Cuba","Cambodia",1955,0.1
"Cuba","Laos",1955,NA
"Cuba","Vietnam",1955,NA
"Cuba","Republic of Vietnam",1955,2.4
"Cuba","Philippines",1955,0
"Cuba","Indonesia",1955,1.4
"Cuba","Australia",1955,0
"Cuba","New Zealand",1955,0
"Haiti","United States of America",1955,18
"Haiti","Canada",1955,1.8
"Haiti","Cuba",1955,0
"Haiti","Dominican Republic",1955,0.11
"Haiti","Mexico",1955,0
"Haiti","Guatemala",1955,0
"Haiti","Honduras",1955,0
"Haiti","El Salvador",1955,0
"Haiti","Nicaragua",1955,0
"Haiti","Costa Rica",1955,0
"Haiti","Panama",1955,0
"Haiti","Colombia",1955,0.1
"Haiti","Venezuela",1955,0.1
"Haiti","Ecuador",1955,0
"Haiti","Peru",1955,0.1
"Haiti","Brazil",1955,0
"Haiti","Bolivia",1955,0
"Haiti","Paraguay",1955,0
"Haiti","Chile",1955,0
"Haiti","Argentina",1955,0
"Haiti","Uruguay",1955,0
"Haiti","United Kingdom",1955,1.1
"Haiti","Ireland",1955,0
"Haiti","Netherlands",1955,0.5
"Haiti","Belgium",1955,4.982409
"Haiti","Luxembourg",1955,0.2175907
"Haiti","France",1955,7
"Haiti","Switzerland",1955,1.1
"Haiti","Spain",1955,0
"Haiti","Portugal",1955,0
"Haiti","German Federal Republic",1955,0.9
"Haiti","German Democratic Republic",1955,NA
"Haiti","Poland",1955,0
"Haiti","Austria",1955,0.1
"Haiti","Hungary",1955,0.1
"Haiti","Czechoslovakia",1955,0
"Haiti","Italy",1955,5.3
"Haiti","Albania",1955,NA
"Haiti","Yugoslavia",1955,0
"Haiti","Greece",1955,0
"Haiti","Bulgaria",1955,NA
"Haiti","Romania",1955,NA
"Haiti","Russia",1955,NA
"Haiti","Finland",1955,0
"Haiti","Sweden",1955,0.4
"Haiti","Norway",1955,0.6
"Haiti","Denmark",1955,0.1
"Haiti","Iceland",1955,0
"Haiti","Liberia",1955,0
"Haiti","Ethiopia",1955,NA
"Haiti","South Africa",1955,0
"Haiti","Libya",1955,0
"Haiti","Iran",1955,NA
"Haiti","Turkey",1955,0
"Haiti","Iraq",1955,0
"Haiti","Egypt",1955,0
"Haiti","Syria",1955,0.3
"Haiti","Lebanon",1955,0
"Haiti","Jordan",1955,0
"Haiti","Israel",1955,0
"Haiti","Saudi Arabia",1955,0
"Haiti","Yemen Arab Republic",1955,0
"Haiti","Afghanistan",1955,NA
"Haiti","China",1955,0
"Haiti","Mongolia",1955,NA
"Haiti","Taiwan",1955,NA
"Haiti","North Korea",1955,NA
"Haiti","South Korea",1955,0.8
"Haiti","Japan",1955,0.4
"Haiti","India",1955,0
"Haiti","Pakistan",1955,0
"Haiti","Myanmar",1955,NA
"Haiti","Sri Lanka",1955,0
"Haiti","Nepal",1955,NA
"Haiti","Thailand",1955,0
"Haiti","Cambodia",1955,0
"Haiti","Laos",1955,NA
"Haiti","Vietnam",1955,NA
"Haiti","Republic of Vietnam",1955,0.1
"Haiti","Philippines",1955,0
"Haiti","Indonesia",1955,0
"Haiti","Australia",1955,0
"Haiti","New Zealand",1955,0
"Dominican Republic","United States of America",1955,67
"Dominican Republic","Canada",1955,1.8
"Dominican Republic","Cuba",1955,0.33
"Dominican Republic","Haiti",1955,0.1
"Dominican Republic","Mexico",1955,0
"Dominican Republic","Guatemala",1955,0.1
"Dominican Republic","Honduras",1955,0.11
"Dominican Republic","El Salvador",1955,0.1
"Dominican Republic","Nicaragua",1955,0
"Dominican Republic","Costa Rica",1955,0
"Dominican Republic","Panama",1955,0
"Dominican Republic","Colombia",1955,0.1
"Dominican Republic","Venezuela",1955,0.7
"Dominican Republic","Ecuador",1955,0
"Dominican Republic","Peru",1955,0
"Dominican Republic","Brazil",1955,0
"Dominican Republic","Bolivia",1955,0
"Dominican Republic","Paraguay",1955,0
"Dominican Republic","Chile",1955,0
"Dominican Republic","Argentina",1955,0
"Dominican Republic","Uruguay",1955,0.2
"Dominican Republic","United Kingdom",1955,30.8
"Dominican Republic","Ireland",1955,0
"Dominican Republic","Netherlands",1955,4.9
"Dominican Republic","Belgium",1955,3.736807
"Dominican Republic","Luxembourg",1955,0.163193
"Dominican Republic","France",1955,0.8
"Dominican Republic","Switzerland",1955,0.4
"Dominican Republic","Spain",1955,2.1
"Dominican Republic","Portugal",1955,0
"Dominican Republic","German Federal Republic",1955,2
"Dominican Republic","German Democratic Republic",1955,0
"Dominican Republic","Poland",1955,0
"Dominican Republic","Austria",1955,0.2
"Dominican Republic","Hungary",1955,0
"Dominican Republic","Czechoslovakia",1955,0
"Dominican Republic","Italy",1955,1.6
"Dominican Republic","Albania",1955,NA
"Dominican Republic","Yugoslavia",1955,0
"Dominican Republic","Greece",1955,0.7
"Dominican Republic","Bulgaria",1955,0
"Dominican Republic","Romania",1955,0
"Dominican Republic","Russia",1955,0
"Dominican Republic","Finland",1955,0
"Dominican Republic","Sweden",1955,0.2
"Dominican Republic","Norway",1955,0.3
"Dominican Republic","Denmark",1955,0
"Dominican Republic","Iceland",1955,0
"Dominican Republic","Liberia",1955,0
"Dominican Republic","Ethiopia",1955,NA
"Dominican Republic","South Africa",1955,0
"Dominican Republic","Libya",1955,0
"Dominican Republic","Iran",1955,0
"Dominican Republic","Turkey",1955,0
"Dominican Republic","Iraq",1955,0
"Dominican Republic","Egypt",1955,0
"Dominican Republic","Syria",1955,0.4
"Dominican Republic","Lebanon",1955,0.7
"Dominican Republic","Jordan",1955,0
"Dominican Republic","Israel",1955,0
"Dominican Republic","Saudi Arabia",1955,0
"Dominican Republic","Yemen Arab Republic",1955,NA
"Dominican Republic","Afghanistan",1955,0
"Dominican Republic","China",1955,0
"Dominican Republic","Mongolia",1955,NA
